timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-09-28T15:00:00,logitech-mx-master-3,375,100.0,97.17,107.49
2024-03-10T15:00:00,sony-wh-1000xm5,117,90.28,366.12,449.51
2024-04-06T18:00:00,sony-wh-1000xm5,122,100.0,353.71,460.53
2024-02-18T12:00:00,iphone-15-pro,104,100.0,1099.67,1260.64
2024-04-14T15:00:00,dell-xps-13,95,100.0,1168.86,1500.09
2024-07-09T09:00:00,sony-wh-1000xm5,154,100.0,355.09,430.78
2024-04-21T12:00:00,sony-wh-1000xm5,124,100.0,359.98,469.61
2024-06-29T09:00:00,logitech-mx-master-3,224,100.0,102.88,128.65
2024-01-24T18:00:00,sony-wh-1000xm5,115,100.0,370.48,474.26
2024-10-06T18:00:00,dell-xps-13,75,99.04,1066.23,1416.78
2024-01-15T12:00:00,sony-wh-1000xm5,235,99.16,396.71,399.04
2024-08-27T15:00:00,sony-wh-1000xm5,130,100.0,345.55,437.3
2024-03-03T09:00:00,galaxy-s24,161,86.59,865.69,955.32
2024-03-03T09:00:00,iphone-15-pro,179,100.0,1105.35,1166.06
2024-08-26T18:00:00,sony-wh-1000xm5,170,100.0,343.91,407.99
2024-02-23T12:00:00,logitech-mx-master-3,216,100.0,108.43,134.31
2024-02-18T12:00:00,logitech-mx-master-3,191,87.86,104.82,134.15
2024-10-17T09:00:00,sony-wh-1000xm5,107,61.44,348.86,347.6
2024-03-16T15:00:00,galaxy-s24,171,96.49,827.51,955.26
2024-07-10T18:00:00,galaxy-s24,126,100.0,832.64,1030.9
2024-01-11T18:00:00,dell-xps-13,76,89.38,1179.22,1444.57
2024-05-25T15:00:00,dell-xps-13,59,100.0,1289.33,1609.15
2024-04-23T15:00:00,sony-wh-1000xm5,179,100.0,363.08,438.6
2024-05-28T15:00:00,sony-wh-1000xm5,212,91.93,352.19,386.21
2024-06-25T09:00:00,logitech-mx-master-3,248,100.0,99.95,129.32
2024-07-24T09:00:00,iphone-15-pro,97,100.0,986.22,1271.39
2024-05-19T09:00:00,galaxy-s24,112,100.0,850.47,1088.57
2024-10-05T09:00:00,dell-xps-13,73,72.88,1045.46,1239.16
2024-08-21T18:00:00,dell-xps-13,54,76.21,1212.43,1412.86
2024-05-28T15:00:00,logitech-mx-master-3,251,100.0,107.29,134.56
2024-08-11T12:00:00,logitech-mx-master-3,282,100.0,89.64,116.26
2024-04-28T12:00:00,galaxy-s24,97,98.83,798.35,1084.71
2024-02-29T15:00:00,dell-xps-13,118,100.0,1226.22,1444.05
2024-02-08T09:00:00,dell-xps-13,92,100.0,1089.38,1240.3
2024-06-26T12:00:00,dell-xps-13,98,97.05,1145.63,1440.73
2024-09-29T18:00:00,dell-xps-13,109,100.0,1009.16,1322.11
2024-10-24T12:00:00,dell-xps-13,51,100.0,1166.66,1510.03
2024-05-31T15:00:00,dell-xps-13,82,98.35,1253.72,1512.7
2024-03-05T12:00:00,sony-wh-1000xm5,167,100.0,362.81,446.27
2024-04-03T18:00:00,iphone-15-pro,114,100.0,1091.46,1344.54
2024-02-14T09:00:00,iphone-15-pro,93,100.0,1114.29,1368.34
2024-09-08T09:00:00,sony-wh-1000xm5,194,100.0,341.31,387.72
2024-04-23T15:00:00,logitech-mx-master-3,132,100.0,108.23,149.02
2024-07-31T12:00:00,dell-xps-13,99,73.34,1177.33,1293.53
2024-04-14T18:00:00,galaxy-s24,86,82.15,828.62,1051.23
2024-07-11T15:00:00,iphone-15-pro,83,100.0,871.03,1275.1
2024-03-02T12:00:00,dell-xps-13,91,92.77,1261.15,1476.16
2024-02-22T18:00:00,iphone-15-pro,124,100.0,1096.9,1299.38
2024-03-14T15:00:00,logitech-mx-master-3,163,95.82,104.26,137.12
2024-06-04T18:00:00,iphone-15-pro,119,100.0,1058.64,1323.74
2024-09-21T15:00:00,sony-wh-1000xm5,98,100.0,321.5,427.92
2024-10-08T12:00:00,dell-xps-13,88,100.0,1071.84,1423.37
2024-05-07T18:00:00,logitech-mx-master-3,186,100.0,106.03,141.49
2024-07-19T12:00:00,sony-wh-1000xm5,143,100.0,329.29,413.05
2024-08-19T12:00:00,sony-wh-1000xm5,134,94.04,365.19,432.38
2024-09-15T12:00:00,dell-xps-13,107,71.47,1103.81,1181.08
2024-03-16T09:00:00,galaxy-s24,74,61.67,818.78,949.56
2024-07-29T18:00:00,logitech-mx-master-3,260,94.61,87.72,118.03
2024-04-01T12:00:00,iphone-15-pro,112,100.0,1054.68,1342.96
2024-07-06T09:00:00,dell-xps-13,74,89.11,1197.13,1434.37
2024-01-18T09:00:00,galaxy-s24,166,97.28,851.14,971.1
2024-04-05T12:00:00,galaxy-s24,172,92.97,809.56,920.36
2024-10-17T15:00:00,iphone-15-pro,86,97.08,908.64,1241.37
2024-05-19T15:00:00,sony-wh-1000xm5,150,100.0,347.33,433.02
2024-04-04T09:00:00,galaxy-s24,104,90.7,862.91,1065.87
2024-07-25T09:00:00,dell-xps-13,100,86.83,1131.84,1327.87
2024-07-24T18:00:00,logitech-mx-master-3,455,100.0,91.74,103.57
2024-08-04T12:00:00,logitech-mx-master-3,322,95.77,87.67,111.76
2024-04-20T09:00:00,sony-wh-1000xm5,150,100.0,368.89,447.91
2024-03-08T12:00:00,galaxy-s24,118,100.0,873.45,1066.26
2024-04-07T15:00:00,iphone-15-pro,106,75.9,1128.38,1222.12
2024-07-14T09:00:00,dell-xps-13,128,92.29,1204.96,1324.23
2024-08-08T15:00:00,iphone-15-pro,105,71.68,1042.49,1023.58
2024-05-06T15:00:00,iphone-15-pro,75,76.21,1078.49,1306.24
2024-05-24T12:00:00,galaxy-s24,81,100.0,867.27,1121.05
2024-10-06T09:00:00,iphone-15-pro,121,73.73,1062.26,1074.93
2024-04-17T09:00:00,galaxy-s24,85,100.0,856.95,1170.75
2024-01-14T15:00:00,iphone-15-pro,99,100.0,988.48,1322.42
2024-02-13T12:00:00,iphone-15-pro,104,100.0,1092.18,1373.09
2024-09-19T12:00:00,iphone-15-pro,41,84.22,1036.14,1310.01
2024-06-27T15:00:00,dell-xps-13,53,100.0,1165.08,1583.9
2024-06-01T18:00:00,logitech-mx-master-3,229,76.2,105.07,121.38
2024-01-21T12:00:00,logitech-mx-master-3,231,67.36,98.11,113.76
2024-08-30T09:00:00,galaxy-s24,145,68.52,754.57,786.32
2024-08-21T12:00:00,galaxy-s24,175,89.15,822.38,878.66
2024-04-12T09:00:00,logitech-mx-master-3,280,100.0,117.87,132.25
2024-05-29T15:00:00,dell-xps-13,55,100.0,1271.4,1575.39
2024-10-22T15:00:00,dell-xps-13,54,84.79,1178.13,1459.34
2024-05-27T18:00:00,dell-xps-13,65,100.0,1310.05,1637.57
2024-01-25T09:00:00,galaxy-s24,60,99.78,852.71,1152.09
2024-01-01T12:00:00,sony-wh-1000xm5,139,100.0,363.46,449.11
2024-05-28T15:00:00,dell-xps-13,64,100.0,1281.61,1644.7
2024-09-10T18:00:00,iphone-15-pro,90,90.3,1077.34,1259.97
2024-04-10T12:00:00,iphone-15-pro,81,100.0,1124.53,1423.32
2024-01-21T15:00:00,logitech-mx-master-3,182,100.0,97.91,134.56
2024-03-24T09:00:00,dell-xps-13,66,100.0,1232.87,1617.77
2024-03-09T18:00:00,iphone-15-pro,108,100.0,1065.16,1327.2
2024-07-26T09:00:00,iphone-15-pro,62,95.68,988.68,1303.63
2024-01-19T12:00:00,iphone-15-pro,113,97.87,1039.42,1249.9
2024-05-07T18:00:00,dell-xps-13,102,89.36,1246.26,1476.45
2024-03-02T15:00:00,galaxy-s24,147,93.5,882.05,991.39
2024-10-01T12:00:00,iphone-15-pro,116,100.0,1016.26,1252.91
2024-01-12T12:00:00,iphone-15-pro,105,86.19,1030.88,1201.69
2024-03-10T18:00:00,sony-wh-1000xm5,136,97.86,365.77,457.77
2024-01-27T15:00:00,sony-wh-1000xm5,204,89.6,377.33,389.37
2024-09-22T15:00:00,iphone-15-pro,142,95.35,1001.24,1118.24
2024-07-19T12:00:00,galaxy-s24,166,100.0,818.78,950.12
2024-06-05T09:00:00,iphone-15-pro,117,95.19,1067.75,1282.38
2024-04-24T15:00:00,galaxy-s24,101,100.0,813.87,1114.26
2024-07-11T09:00:00,logitech-mx-master-3,380,79.61,101.06,102.9
2024-01-30T09:00:00,dell-xps-13,94,100.0,1130.63,1485.37
2024-06-14T12:00:00,dell-xps-13,82,100.0,1245.24,1412.66
2024-07-14T12:00:00,sony-wh-1000xm5,81,100.0,339.72,466.34
2024-09-13T18:00:00,dell-xps-13,64,96.17,1125.91,1409.42
2024-07-05T12:00:00,galaxy-s24,135,100.0,865.22,979.65
2024-10-10T18:00:00,sony-wh-1000xm5,114,100.0,343.86,431.73
2024-09-18T18:00:00,galaxy-s24,140,100.0,730.01,944.02
2024-03-24T09:00:00,sony-wh-1000xm5,100,100.0,406.19,499.67
2024-05-11T09:00:00,logitech-mx-master-3,295,89.32,106.0,120.9
2024-09-20T09:00:00,galaxy-s24,126,92.42,736.09,901.82
2024-06-05T15:00:00,sony-wh-1000xm5,176,100.0,346.47,416.58
2024-06-09T12:00:00,sony-wh-1000xm5,183,100.0,346.5,406.93
2024-01-08T12:00:00,galaxy-s24,128,91.97,815.3,1007.63
2024-02-18T09:00:00,dell-xps-13,59,100.0,1186.86,1602.27
2024-01-20T15:00:00,sony-wh-1000xm5,186,100.0,385.53,415.85
2024-03-01T15:00:00,dell-xps-13,26,80.04,1260.92,1547.18
2024-10-11T18:00:00,dell-xps-13,100,100.0,1074.0,1339.02
2024-05-22T18:00:00,sony-wh-1000xm5,169,100.0,358.29,430.31
2024-05-15T18:00:00,dell-xps-13,68,96.88,1218.27,1572.83
2024-06-13T09:00:00,iphone-15-pro,108,100.0,1000.02,1280.77
2024-07-18T12:00:00,logitech-mx-master-3,316,100.0,97.76,117.12
2024-08-13T09:00:00,dell-xps-13,76,100.0,1182.4,1505.91
2024-01-20T12:00:00,dell-xps-13,85,78.48,1251.1,1358.55
2024-03-26T15:00:00,galaxy-s24,111,100.0,828.12,1106.09
2024-10-16T15:00:00,iphone-15-pro,81,98.79,939.87,1279.48
2024-07-31T12:00:00,galaxy-s24,107,100.0,724.79,1016.54
2024-06-15T15:00:00,iphone-15-pro,127,89.47,976.19,1164.82
2024-07-29T15:00:00,dell-xps-13,72,100.0,1161.15,1526.29
2024-05-22T18:00:00,logitech-mx-master-3,377,100.0,104.81,120.42
2024-01-30T18:00:00,dell-xps-13,44,100.0,1123.32,1623.16
2024-06-01T15:00:00,logitech-mx-master-3,359,100.0,105.44,117.02
2024-01-24T09:00:00,dell-xps-13,57,94.77,1211.53,1576.99
2024-01-22T18:00:00,iphone-15-pro,118,99.44,1086.54,1303.78
2024-08-29T18:00:00,dell-xps-13,92,86.15,1142.51,1325.59
2024-01-09T12:00:00,iphone-15-pro,60,97.63,1012.32,1440.34
2024-04-22T12:00:00,logitech-mx-master-3,244,100.0,108.78,135.76
2024-02-09T15:00:00,iphone-15-pro,72,100.0,1132.86,1407.24
2024-08-20T09:00:00,galaxy-s24,112,70.06,802.09,899.77
2024-06-09T15:00:00,sony-wh-1000xm5,127,98.51,347.75,448.63
2024-10-24T15:00:00,galaxy-s24,123,91.07,751.58,923.62
2024-10-23T12:00:00,sony-wh-1000xm5,99,87.62,316.53,419.26
2024-03-23T15:00:00,iphone-15-pro,130,75.92,1093.88,1141.78
2024-05-26T15:00:00,dell-xps-13,71,90.17,1306.5,1573.61
2024-05-21T09:00:00,iphone-15-pro,129,100.0,1127.01,1320.29
2024-10-02T15:00:00,sony-wh-1000xm5,154,81.72,350.4,393.23
2024-01-13T15:00:00,dell-xps-13,60,95.7,1225.12,1549.39
2024-03-13T18:00:00,sony-wh-1000xm5,172,100.0,369.3,435.09
2024-06-30T18:00:00,galaxy-s24,152,83.09,826.22,897.78
2024-03-25T15:00:00,sony-wh-1000xm5,154,100.0,404.06,475.2
2024-05-23T15:00:00,sony-wh-1000xm5,136,100.0,358.18,448.57
2024-04-13T18:00:00,dell-xps-13,88,100.0,1146.09,1482.17
2024-06-27T09:00:00,galaxy-s24,100,88.91,814.08,899.07
2024-03-18T18:00:00,iphone-15-pro,93,100.0,1043.32,1394.37
2024-08-22T09:00:00,iphone-15-pro,99,77.35,942.82,1127.29
2024-04-18T18:00:00,galaxy-s24,81,86.23,860.12,1072.95
2024-02-25T09:00:00,logitech-mx-master-3,360,80.47,108.72,113.3
2024-09-03T18:00:00,sony-wh-1000xm5,162,100.0,341.68,411.05
2024-10-05T09:00:00,galaxy-s24,86,78.18,820.34,926.22
2024-08-28T12:00:00,iphone-15-pro,151,76.04,1037.6,1043.0
2024-03-13T18:00:00,galaxy-s24,139,87.68,861.4,1006.57
2024-08-13T09:00:00,galaxy-s24,107,89.5,765.78,988.36
2024-04-11T12:00:00,dell-xps-13,70,100.0,1147.08,1549.35
2024-03-31T18:00:00,iphone-15-pro,135,100.0,1042.25,1268.34
2024-04-15T09:00:00,logitech-mx-master-3,401,100.0,116.78,107.12
2024-01-18T18:00:00,galaxy-s24,138,100.0,867.7,1022.28
2024-01-18T09:00:00,sony-wh-1000xm5,151,98.81,398.14,454.28
2024-04-08T18:00:00,logitech-mx-master-3,340,90.73,113.74,124.36
2024-05-27T15:00:00,iphone-15-pro,93,100.0,1074.05,1406.8
2024-08-27T09:00:00,sony-wh-1000xm5,151,94.98,342.74,416.71
2024-03-01T12:00:00,iphone-15-pro,152,79.67,1144.87,1101.93
2024-03-13T09:00:00,galaxy-s24,130,100.0,843.25,1082.78
2024-05-06T15:00:00,dell-xps-13,92,100.0,1242.23,1571.79
2024-03-09T09:00:00,galaxy-s24,112,100.0,862.84,1074.01
2024-01-14T15:00:00,logitech-mx-master-3,290,95.25,98.96,120.77
2024-07-11T09:00:00,sony-wh-1000xm5,122,90.41,345.66,424.5
2024-02-22T12:00:00,galaxy-s24,138,97.53,868.02,1045.18
2024-03-10T12:00:00,iphone-15-pro,176,95.01,1045.88,1136.33
2024-06-08T12:00:00,logitech-mx-master-3,236,96.22,103.72,129.36
2024-01-07T12:00:00,sony-wh-1000xm5,145,66.72,370.03,393.73
2024-05-16T15:00:00,sony-wh-1000xm5,147,84.37,339.58,406.8
2024-04-23T09:00:00,dell-xps-13,92,100.0,1132.03,1502.54
2024-03-04T12:00:00,sony-wh-1000xm5,123,100.0,348.79,468.99
2024-04-19T15:00:00,galaxy-s24,137,85.83,833.25,950.91
2024-05-17T12:00:00,dell-xps-13,101,82.31,1240.29,1382.28
2024-09-09T18:00:00,galaxy-s24,107,93.23,829.54,1010.06
2024-07-17T12:00:00,iphone-15-pro,118,91.28,915.85,1169.81
2024-05-05T12:00:00,iphone-15-pro,133,100.0,1102.55,1302.09
2024-04-13T09:00:00,logitech-mx-master-3,215,100.0,117.91,140.62
2024-04-30T15:00:00,iphone-15-pro,64,90.14,1012.04,1425.4
2024-10-08T15:00:00,dell-xps-13,42,100.0,1068.96,1552.58
2024-06-20T12:00:00,logitech-mx-master-3,256,84.96,97.01,115.65
2024-01-08T18:00:00,sony-wh-1000xm5,96,92.44,369.39,477.59
2024-03-31T09:00:00,sony-wh-1000xm5,167,78.34,386.63,416.96
2024-04-12T09:00:00,iphone-15-pro,63,66.93,1125.64,1275.75
2024-01-30T12:00:00,sony-wh-1000xm5,117,100.0,397.11,485.05
2024-06-04T12:00:00,iphone-15-pro,110,100.0,1057.77,1353.85
2024-01-14T15:00:00,galaxy-s24,128,81.39,870.08,972.64
2024-01-11T12:00:00,logitech-mx-master-3,438,100.0,101.22,107.53
2024-02-26T18:00:00,sony-wh-1000xm5,177,100.0,339.07,415.3
2024-03-21T15:00:00,dell-xps-13,90,100.0,1239.69,1522.35
2024-02-05T18:00:00,sony-wh-1000xm5,193,100.0,406.31,434.72
2024-02-25T09:00:00,galaxy-s24,109,80.91,896.01,1023.92
2024-08-27T12:00:00,logitech-mx-master-3,290,100.0,87.7,116.42
2024-04-25T18:00:00,dell-xps-13,102,100.0,1181.78,1453.4
2024-01-29T09:00:00,dell-xps-13,98,100.0,1143.06,1487.24
2024-01-15T18:00:00,logitech-mx-master-3,237,100.0,99.03,131.26
2024-08-08T09:00:00,sony-wh-1000xm5,162,56.26,364.6,348.99
2024-07-03T15:00:00,iphone-15-pro,115,96.69,939.13,1230.58
2024-08-08T12:00:00,galaxy-s24,81,85.94,719.49,970.82
2024-04-21T18:00:00,logitech-mx-master-3,211,98.0,110.95,139.04
2024-02-21T15:00:00,sony-wh-1000xm5,145,80.91,351.8,414.02
2024-09-19T15:00:00,logitech-mx-master-3,228,87.1,95.8,117.21
2024-06-09T18:00:00,galaxy-s24,143,100.0,825.63,1011.87
2024-01-04T12:00:00,logitech-mx-master-3,355,86.88,107.46,113.02
2024-04-10T18:00:00,dell-xps-13,64,100.0,1146.04,1595.01
2024-03-12T09:00:00,sony-wh-1000xm5,94,100.0,364.61,502.62
2024-02-12T12:00:00,sony-wh-1000xm5,229,100.0,373.11,398.46
2024-08-29T18:00:00,sony-wh-1000xm5,80,80.12,338.8,422.14
2024-09-23T15:00:00,logitech-mx-master-3,340,84.76,95.05,105.85
2024-10-17T15:00:00,sony-wh-1000xm5,108,99.63,352.54,440.6
2024-06-08T15:00:00,logitech-mx-master-3,223,89.07,103.47,125.94
2024-03-11T09:00:00,galaxy-s24,126,100.0,833.48,1089.35
2024-10-20T15:00:00,logitech-mx-master-3,208,65.85,95.85,110.81
2024-07-02T12:00:00,iphone-15-pro,128,100.0,946.56,1242.81
2024-06-03T15:00:00,galaxy-s24,117,89.99,798.58,1024.42
2024-02-25T18:00:00,sony-wh-1000xm5,137,84.92,337.11,416.13
2024-08-13T18:00:00,sony-wh-1000xm5,174,95.21,357.98,408.49
2024-06-25T15:00:00,galaxy-s24,41,100.0,780.57,1173.42
2024-08-01T12:00:00,dell-xps-13,72,100.0,1167.47,1481.77
2024-06-09T12:00:00,iphone-15-pro,116,97.21,1030.99,1275.3
2024-01-11T18:00:00,galaxy-s24,100,97.93,864.03,1069.24
2024-01-30T15:00:00,dell-xps-13,54,96.34,1118.44,1570.4
2024-06-09T18:00:00,sony-wh-1000xm5,204,100.0,348.91,396.81
2024-02-16T09:00:00,sony-wh-1000xm5,194,93.98,375.02,402.48
2024-02-16T15:00:00,sony-wh-1000xm5,148,79.61,383.34,416.19
2024-03-13T15:00:00,iphone-15-pro,80,100.0,1085.46,1443.46
2024-03-31T09:00:00,logitech-mx-master-3,251,100.0,104.47,131.81
2024-03-02T18:00:00,iphone-15-pro,117,100.0,1104.24,1304.23
2024-01-22T09:00:00,dell-xps-13,62,96.73,1220.36,1603.23
2024-02-22T09:00:00,dell-xps-13,93,100.0,1223.87,1510.86
2024-02-08T18:00:00,dell-xps-13,53,100.0,1096.68,1556.12
2024-03-27T18:00:00,logitech-mx-master-3,301,88.21,100.64,120.58
2024-05-07T12:00:00,iphone-15-pro,118,94.56,1124.95,1320.47
2024-09-25T09:00:00,sony-wh-1000xm5,151,86.27,325.13,390.15
2024-02-20T15:00:00,dell-xps-13,69,78.56,1215.53,1460.79
2024-05-30T15:00:00,iphone-15-pro,94,100.0,1103.88,1351.79
2024-03-26T15:00:00,iphone-15-pro,128,100.0,1041.48,1316.79
2024-09-06T09:00:00,iphone-15-pro,127,100.0,1037.82,1176.87
2024-02-24T09:00:00,iphone-15-pro,145,100.0,1123.85,1212.35
2024-09-16T12:00:00,dell-xps-13,56,89.74,1118.98,1449.07
2024-08-05T12:00:00,sony-wh-1000xm5,131,100.0,353.36,446.27
2024-10-13T09:00:00,sony-wh-1000xm5,155,100.0,343.82,408.08
2024-02-24T09:00:00,logitech-mx-master-3,384,100.0,110.29,119.18
2024-07-28T18:00:00,sony-wh-1000xm5,125,100.0,340.57,437.78
2024-07-23T12:00:00,logitech-mx-master-3,380,91.6,88.41,106.22
2024-10-23T18:00:00,sony-wh-1000xm5,103,100.0,317.55,439.84
2024-07-28T15:00:00,dell-xps-13,86,86.72,1103.14,1330.22
2024-05-18T12:00:00,dell-xps-13,71,100.0,1266.26,1587.97
2024-01-05T15:00:00,sony-wh-1000xm5,123,100.0,376.39,449.24
2024-03-10T09:00:00,sony-wh-1000xm5,134,100.0,364.61,465.21
2024-02-22T09:00:00,logitech-mx-master-3,247,93.22,111.52,131.31
2024-08-30T12:00:00,dell-xps-13,67,88.44,1122.64,1371.9
2024-07-12T18:00:00,iphone-15-pro,116,100.0,900.17,1194.28
2024-09-25T12:00:00,logitech-mx-master-3,266,75.59,96.11,109.85
2024-10-05T15:00:00,dell-xps-13,89,100.0,1050.62,1345.17
2024-04-15T09:00:00,sony-wh-1000xm5,153,95.84,348.55,435.94
2024-04-26T18:00:00,iphone-15-pro,97,79.61,1017.58,1209.56
2024-06-06T12:00:00,iphone-15-pro,142,100.0,1061.87,1221.73
2024-05-11T18:00:00,galaxy-s24,138,100.0,748.04,974.42
2024-05-10T18:00:00,sony-wh-1000xm5,98,91.69,348.55,450.22
2024-07-09T15:00:00,logitech-mx-master-3,197,98.75,101.78,135.47
2024-07-28T18:00:00,logitech-mx-master-3,306,100.0,89.98,115.65
2024-06-01T12:00:00,iphone-15-pro,49,100.0,1093.02,1438.48
2024-03-15T18:00:00,iphone-15-pro,124,93.21,1080.62,1242.52
2024-10-03T15:00:00,dell-xps-13,92,78.79,1001.1,1209.58
2024-02-12T15:00:00,galaxy-s24,134,94.07,800.28,1023.01
2024-09-23T18:00:00,logitech-mx-master-3,162,93.25,96.12,130.07
2024-08-22T18:00:00,dell-xps-13,88,92.16,1241.75,1410.53
2024-06-27T18:00:00,iphone-15-pro,106,85.85,945.49,1176.2
2024-04-10T09:00:00,galaxy-s24,142,95.72,783.44,1006.94
2024-02-02T18:00:00,iphone-15-pro,87,100.0,1136.19,1357.31
2024-08-16T15:00:00,sony-wh-1000xm5,169,100.0,360.03,402.41
2024-06-13T12:00:00,sony-wh-1000xm5,131,94.83,358.31,433.38
2024-04-22T18:00:00,sony-wh-1000xm5,200,89.45,367.13,405.37
2024-04-05T18:00:00,galaxy-s24,143,99.68,808.69,1014.88
2024-03-30T12:00:00,dell-xps-13,100,76.45,1147.72,1313.15
2024-06-03T15:00:00,iphone-15-pro,85,95.5,1047.65,1374.53
2024-07-04T15:00:00,dell-xps-13,80,100.0,1151.98,1490.95
2024-10-06T09:00:00,logitech-mx-master-3,252,79.73,104.2,115.9
2024-01-29T15:00:00,iphone-15-pro,117,82.17,1141.03,1103.04
2024-01-02T18:00:00,sony-wh-1000xm5,101,100.0,373.21,480.22
2024-02-21T18:00:00,dell-xps-13,68,100.0,1211.78,1613.68
2024-06-25T09:00:00,iphone-15-pro,74,86.28,967.06,1141.26
2024-03-10T15:00:00,galaxy-s24,144,88.66,859.35,987.65
2024-09-28T15:00:00,sony-wh-1000xm5,188,79.24,340.33,350.44
2024-06-20T15:00:00,sony-wh-1000xm5,160,70.33,357.58,378.25
2024-05-03T18:00:00,logitech-mx-master-3,243,96.58,108.15,130.99
2024-07-05T18:00:00,logitech-mx-master-3,265,63.12,103.78,107.33
2024-02-18T09:00:00,sony-wh-1000xm5,162,100.0,366.12,435.35
2024-05-15T15:00:00,galaxy-s24,164,94.09,782.02,966.1
2024-10-11T09:00:00,sony-wh-1000xm5,161,100.0,346.16,399.24
2024-03-24T09:00:00,logitech-mx-master-3,382,94.53,100.27,113.15
2024-03-15T18:00:00,galaxy-s24,148,98.94,815.18,1006.54
2024-04-12T15:00:00,sony-wh-1000xm5,162,94.61,341.96,409.01
2024-06-14T09:00:00,logitech-mx-master-3,240,68.45,101.12,113.87
2024-10-14T09:00:00,dell-xps-13,86,100.0,1070.68,1432.4
2024-04-29T12:00:00,iphone-15-pro,82,100.0,1027.11,1423.87
2024-10-21T12:00:00,logitech-mx-master-3,256,96.41,95.7,122.36
2024-04-17T09:00:00,dell-xps-13,66,88.91,1222.75,1561.51
2024-01-08T18:00:00,iphone-15-pro,87,100.0,987.63,1382.54
2024-06-20T18:00:00,logitech-mx-master-3,294,89.89,98.41,115.71
2024-05-24T15:00:00,dell-xps-13,62,100.0,1256.72,1583.32
2024-01-09T12:00:00,sony-wh-1000xm5,196,100.0,378.84,419.64
2024-06-25T15:00:00,dell-xps-13,63,100.0,1167.1,1584.06
2024-04-01T12:00:00,galaxy-s24,75,100.0,855.97,1184.05
2024-07-04T12:00:00,iphone-15-pro,125,100.0,956.22,1205.84
2024-01-21T09:00:00,galaxy-s24,89,100.0,860.64,1110.57
2024-06-17T09:00:00,logitech-mx-master-3,402,100.0,97.23,112.4
2024-08-26T15:00:00,galaxy-s24,105,80.14,755.64,932.08
2024-09-04T09:00:00,logitech-mx-master-3,199,100.0,88.55,124.5
2024-08-02T09:00:00,iphone-15-pro,143,100.0,1055.51,1153.7
2024-04-29T18:00:00,logitech-mx-master-3,378,81.72,109.28,113.29
2024-10-10T15:00:00,sony-wh-1000xm5,177,86.95,347.32,373.47
2024-01-07T12:00:00,dell-xps-13,72,79.65,1192.11,1340.76
2024-05-07T12:00:00,logitech-mx-master-3,351,100.0,104.09,122.68
2024-07-15T09:00:00,galaxy-s24,172,100.0,823.67,984.82
2024-01-29T12:00:00,galaxy-s24,106,100.0,791.77,1089.17
2024-09-30T12:00:00,sony-wh-1000xm5,117,100.0,348.29,441.4
2024-08-02T12:00:00,logitech-mx-master-3,191,81.44,87.25,114.74
2024-04-21T18:00:00,sony-wh-1000xm5,144,100.0,354.91,452.15
2024-02-22T15:00:00,dell-xps-13,82,100.0,1215.11,1527.88
2024-09-21T15:00:00,logitech-mx-master-3,224,100.0,97.21,122.3
2024-04-25T15:00:00,logitech-mx-master-3,339,100.0,111.91,124.22
2024-06-30T18:00:00,sony-wh-1000xm5,209,95.41,362.74,387.72
2024-08-19T15:00:00,iphone-15-pro,20,94.09,924.29,1415.4
2024-02-08T18:00:00,galaxy-s24,101,100.0,816.33,1075.54
2024-02-07T09:00:00,sony-wh-1000xm5,80,77.95,402.03,479.26
2024-04-03T12:00:00,iphone-15-pro,75,100.0,1104.2,1451.72
2024-06-30T18:00:00,dell-xps-13,74,77.86,1186.52,1403.11
2024-05-11T12:00:00,dell-xps-13,102,100.0,1223.73,1482.03
2024-03-23T09:00:00,dell-xps-13,81,99.51,1227.14,1563.72
2024-03-16T18:00:00,iphone-15-pro,93,97.61,1047.54,1334.36
2024-05-25T12:00:00,sony-wh-1000xm5,157,100.0,343.18,422.65
2024-08-10T09:00:00,iphone-15-pro,84,98.24,1001.86,1250.14
2024-04-14T09:00:00,iphone-15-pro,100,94.61,1099.7,1356.95
2024-08-04T15:00:00,iphone-15-pro,93,100.0,1070.62,1302.4
2024-08-10T18:00:00,sony-wh-1000xm5,106,96.38,352.35,440.61
2024-01-20T12:00:00,galaxy-s24,152,85.31,885.57,936.87
2024-06-11T09:00:00,sony-wh-1000xm5,120,72.5,348.24,422.07
2024-05-17T18:00:00,sony-wh-1000xm5,86,94.43,338.37,469.35
2024-09-29T18:00:00,logitech-mx-master-3,245,81.23,95.43,113.15
2024-03-13T15:00:00,galaxy-s24,125,100.0,851.03,1079.26
2024-01-30T12:00:00,galaxy-s24,110,100.0,797.63,1088.16
2024-06-09T18:00:00,iphone-15-pro,89,100.0,1004.16,1347.5
2024-08-18T09:00:00,dell-xps-13,81,100.0,1174.89,1462.82
2024-05-23T15:00:00,galaxy-s24,158,99.23,889.23,1002.49
2024-07-10T15:00:00,logitech-mx-master-3,346,95.99,101.69,117.09
2024-09-08T09:00:00,galaxy-s24,173,99.63,819.9,926.94
2024-05-24T09:00:00,dell-xps-13,73,87.78,1265.63,1306.5
2024-05-27T15:00:00,dell-xps-13,83,100.0,1306.76,1592.25
2024-05-11T09:00:00,sony-wh-1000xm5,147,100.0,351.33,435.84
2024-03-28T18:00:00,sony-wh-1000xm5,159,98.2,403.77,460.44
